imgs,labels
../dataset/imagenet1k/train/n07753592/n07753592_4200.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_20113.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_6708.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_17245.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_5410.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_21991.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_2805.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_1416.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_9383.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_7123.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_2002.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_24716.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_8255.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_6923.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_2012.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_9932.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_9310.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_16614.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_9482.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_6068.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_17893.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_8698.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_6154.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_11995.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_1601.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_10844.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_10196.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_16654.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_21400.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_24694.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_7379.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_11695.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_755.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_1226.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_11568.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_10433.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_16298.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_2578.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_8169.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_6343.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_9134.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_2520.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_10252.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_17167.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_10629.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_3193.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_5271.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_19095.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_15230.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_7105.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_413.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_10748.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_10172.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_19698.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_437.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_7427.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_14191.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_15367.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_7433.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_17229.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_14819.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_5545.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_13780.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_11791.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_16970.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_5231.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_3975.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_1343.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_16120.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_9896.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_4788.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_6075.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_19541.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_10850.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_3219.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_11625.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_6337.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_14051.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_15491.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_14175.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_7605.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_8894.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_8137.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_9721.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_6916.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_10744.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_11542.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_2120.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_13887.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_20026.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_8465.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_9500.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_11142.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_7303.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_8245.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_3261.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_6865.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_16874.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_5367.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_5914.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_787.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_15910.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_302.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_1731.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_10091.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_15436.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_3108.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_12509.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_18089.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_5779.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_17523.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_1016.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_23711.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_23248.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_6180.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_10279.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_12945.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_14137.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_19779.JPEG,100.0
../dataset/imagenet1k/train/n07753592/n07753592_9815.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_11916.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_18926.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_10996.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_26150.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_13903.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_9752.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_6480.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_16397.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_3304.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_17596.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_15484.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_7354.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_11858.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_15217.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_22061.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_11374.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_14277.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_10687.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_3905.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_9883.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_1733.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_9315.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_786.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_990.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_1100.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_16084.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_17143.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_12943.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_21366.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_1127.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_16160.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_1525.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_5684.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_10950.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_5185.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_8883.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_15917.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_3987.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_306.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_12496.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_10138.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_13837.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_15124.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_11564.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_11163.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_2483.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_12938.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_6363.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_3065.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_5126.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_2233.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_189.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_4157.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_1314.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_2765.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_942.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_854.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_2873.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_16501.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_16407.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_21984.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_15785.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_8868.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_604.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_18483.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_12077.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_21309.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_5715.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_1115.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_21247.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_17561.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_6330.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_15665.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_2085.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_21457.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_1046.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_16918.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_13857.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_7539.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_2103.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_22129.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_8445.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_16995.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_21281.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_13791.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_12652.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_251.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_9594.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_3744.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_2567.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_818.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_2363.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_3936.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_2675.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_16712.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_15654.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_9785.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_809.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_13591.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_4360.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_1979.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_18229.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_15161.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_17769.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_2803.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_7853.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_9007.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_3186.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_1072.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_21885.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_15833.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_1964.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_16990.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_1730.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_16385.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_12534.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_19130.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_14519.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_3282.JPEG,100.0
../dataset/imagenet1k/train/n02481823/n02481823_341.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_20672.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_7885.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_15626.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_3561.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_17826.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_14057.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_36741.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_4800.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_556.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_39348.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_4530.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_29512.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_15025.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_10856.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_37265.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_36523.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_915.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_19377.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_17667.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_18536.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_2018.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_4403.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_5380.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_13094.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_14984.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_1541.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_4238.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_16245.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_41767.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_35769.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_9481.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_1634.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_14626.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_10178.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_6355.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_10259.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_4253.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_36949.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_18248.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_12890.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_8685.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_32976.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_12802.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_981.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_11471.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_1320.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_2714.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_13935.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_10360.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_2168.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_8355.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_1560.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_2536.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_10658.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_14677.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_2690.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_24189.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_22552.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_15447.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_26667.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_35117.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_933.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_16633.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_5653.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_14749.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_12894.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_3503.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_11451.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_6090.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_1847.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_5844.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_35874.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_34151.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_13771.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_12702.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_1753.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_1842.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_2215.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_21916.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_38001.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_36623.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_23018.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_8487.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_14200.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_5406.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_33698.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_32275.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_1195.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_36328.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_1475.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_10085.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_10792.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_10025.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_33233.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_9537.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_5933.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_39454.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_10763.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_23592.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_12326.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_22438.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_4158.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_14969.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_13482.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_15769.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_28583.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_5187.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_1349.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_10765.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_36097.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_35499.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_24164.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_5241.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_21879.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_5462.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_13146.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_16738.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_25957.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_4410.JPEG,100.0
../dataset/imagenet1k/train/n02950826/n02950826_17427.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_9576.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_4833.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_11246.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_7256.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_8136.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_18479.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_1359.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_13455.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_10349.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_1651.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_21592.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_8319.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_10167.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_8890.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_13338.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_11220.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_3533.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_6647.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_18320.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_12222.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_3393.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_13690.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_1480.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_14523.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_10941.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_9698.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_9373.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_9003.JPEG,100.0
../dataset/imagenet1k/train/n07693725/n07693725_12694.JPEG,100.0
